gene_id	symbol	ratio
768803	LOC768803	-1.119880156
768804	LOC768804	-2.807354922
768805	LOC768805	-0.226175228
768806	LOC768806	0.5849625007
768807	LOC768807	0.0703893279
768808	RPUSD4	-0.921844717
768809	UST	0.9300845414
768810	LOC768810	-0.044394119
768812	LOC768812	1.3344190391
768815	LOC768815	0.327574658
768819	LOC768819	-0.16492432
768821	FGL2	2.010352546
768823	NEU2	0.2954169659
768825	CDC42SE2	-0.152921934
768826	LOC768826	-0.015596855
768828	LOC768828	-1.700439718
768829	PKIB	1.3644114262
768830	CKS2	1.3535704639
768833	ROMO1	-0.130278063
768834	LOC768834	-2.657718843
768837	LOC768837	1.2954558835
768838	LOC768838	-0.059082883
768841	C4orf19	-1.48095713
768842	LOC768842	2.3297054455
768843	LOC768843	0.3719687774
768849	LOC768849	2
768850	LOC768850	0.7188182475
768851	LOC768851	2.2323627101
768852	LOC768852	0.6853149723
768853	ARPP19	-0.193658793
768854	ATP6V0E1	-0.316070088
768855	LOC768855	-0.115919287
768856	CZH9orf25	-0.939458458
768859	LOC768859	0.6374299206
768860	NDUFA2	-0.264187179
768861	DNAH17	0.9282047649
768862	LOC768862	0.0673868397
768863	LOC768863	0.0565835284
768864	C8orf34	-0.137503524
768865	LOC768865	0.1952129132
768866	RBM38	0.6732282518
768867	LOC768867	0.2064508775
768869	LOC768869	-0.929610672
768870	LOC768870	-1.242360838
768872	GP5	1.4697380994
768877	SAG	0.2442684287
768886	TMEM174	3.1926450779
768889	LOC768889	0.7436602467
768890	LOC768890	-0.331621491
768891	LOC768891	-0.422942697
768892	LOC768892	0.5912762747
768893	LOC768893	-0.670806058
768894	LOC768894	0.4150374993
768896	LOC768896	-0.079800711
768897	LOC768897	-0.523178428
768898	DDX50	-0.49209246
768899	LRRC15	0.9830269214
768900	LOC768900	-0.089558853
768904	DPT	1.0995356736
768905	LOC768905	0.0769619818
768908	LOC768908	0.4374053123
768910	LOC768910	-0.364136601
768911	LOC768911	0.8174085867
768912	LOC768912	0.2903417518
768913	CHEK2	-0.040858528
768914	CABLES1	0.5424856631
768915	SPO11	-2.541893779
768916	SCMH1	0.4092361223
768917	LOC768917	0.297799824
768918	LOC768918	-1.772589504
768919	LOC768919	-0.646597081
768920	LOC768920	0.1154772174
768921	LOC768921	-0.793549123
768922	LOC768922	1.6866769238
768927	LOC768927	0.9541963104
768928	VAPA	-0.276429611
768930	RPS28	0.1920866514
768931	LOC768931	-0.865927382
768932	LYRM7	-0.276063607
768936	ALPK3	-0.761840263
768938	HSCB	-0.122658527
768939	LOC768939	-0.849351208
768942	LONP1	-0.4956591
768944	LOC768944	0.2847294769
768945	LOC768945	0.7371316025
768946	LOC768946	-1.762500686
768950	CD80	0.3155018257
768951	IGBP1	-0.293305595
768954	LOC768954	1.8531586117
768955	LOC768955	-0.634518325
768956	PPP1R3G	0.4677684022
768957	MRPL24	-0.130435302
768958	LOC768958	-0.800351534
768959	LOC768959	-0.475733431
768960	LOC768960	0.2937312031
768961	LOC768961	1.540859218
768962	MND1	-0.431309892
768965	3413577600	-0.6645138
768966	LOC768966	0.2630344058
768968	LOC768968	1.7865963619
768969	SNAG1	-0.211880318
768971	LOC768971	-0.145490962
768973	LOC768973	-0.584962501
768974	RRNAD1	-1.014258558
768975	LOC768975	-0.459431619
768976	STARD8	0.1219224347
768977	EMX1	-0.500570313
768982	LOC768982	1.2801079192
768985	LOC768985	-0.932885804
768986	LOC768986	0.9304590667
768989	LOC768989	-0.073063462
768990	TMEM173	0.8843658229
768991	ARL16	-0.607282581
768992	ISG20L2	-0.561961142
768993	TACR3	2.3219280949
768994	LOC768994	0.6494112084
768995	LOC768995	0.4560647675
769002	LOC769002	-0.115477217
769003	LOC769003	-0.9510904
769005	AFMID	-0.45649019
769006	COMMD1	-0.230240548
769007	MEF2C	-1.793549123
769008	ALG12	0.4350576954
769011	LOC769011	-0.671512533
769012	LOC769012	-0.587552618
769013	SMPDL3B	-0.264450499
769015	LOC769015	0.3325753391
769019	LOC769019	-1.724365557
769020	LOC769020	-0.208529475
769021	ECHDC1	-0.46734015
769022	LOC769022	-0.415037499
769024	GPR17	-1.605947526
769026	CPLX4	1.1682186795
769028	PABPN1	-1.016614714
769030	AIMP2	-0.261953752
769031	MRPL12	-0.046372215
769032	ZNF398	-0.544745401
769033	LOC769033	3.7188182475
769038	LOC769038	-0.642843417
769039	LOC769039	-0.431977362
769043	LOC769043	-2.719892081
769044	LOC769044	2.5849625007
769046	WDR88	0.8930847961
769047	LOC769047	-0.068489517
769048	SLC25A10	-0.405005058
769049	ZNF777	-0.237128965
769050	LOC769050	-1.584962501
769051	TMEM28	-0.117676209
769053	LOC769053	-0.672242826
769056	LOC769056	-1.099535674
769058	LOC769058	-0.504472583
769059	LOC769059	0.603536237
769060	LOC769060	-0.514573173
769061	LOC769061	-0.422562104
769062	LOC769062	-0.028014376
769063	LOC769063	-1
769064	LOC769064	0.2895066172
769065	LOC769065	-1.614709844
769066	TP53INP2	0.6916521394
769067	MEF2D	-0.814734452
769069	LOC769069	0.1119894363
769071	RAD51L1	-0.519719256
769072	LOC769072	0.2662800653
769074	LOC769074	-0.31410859
769075	LOC769075	-0.336294384
769076	MATK	-0.495215106
769077	PDGFRL	-0.71349088
769078	LOC769078	-0.362570079
769079	LOC769079	-3
769080	LOC769080	-0.088375073
769081	LOC769081	0.2985130547
769082	LOC769082	-1.072603749
769083	LOC769083	-0.415037499
769084	LOC769084	0.1844245711
769086	LOC769086	-0.119053829
769087	ANGPTL4	0.0312024066
769088	LOC769088	0.2262758558
769090	LOC769090	0.6387337572
769094	LOC769094	1.040106761
769096	LOC769096	0.5145731728
769097	ASMTL	-1.281748464
769104	LOC769104	0.2188346019
769105	LOC769105	-1.126303327
769107	HTR1D	-0.624919282
769109	ARR3	-0.854802084
769110	LOC769110	0.4651827904
769112	CHPF	0.0039590997
769113	LOC769113	-0.662965013
769114	LOC769114	-0.590059449
769117	LOC769117	-1.607682577
769118	GABARAPL3	-0.614073202
769119	SNX22	0.4180029578
769120	GCNT7	0.8659590526
769122	B3GALT2	0.7725895039
769132	LOC769132	0
769134	LOC769134	-0.287259078
769135	SS18L2	0.0602301366
769136	LOC769136	1.0272214687
769137	LOC769137	-0.539688421
769138	LOC769138	-0.514573173
769140	BMF	-0.175716058
769141	CBARA1	-0.504327033
769143	CPN1	-0.281288123
769146	ATP5I	-0.200695218
769148	LOC769148	0.4594316186
769149	LOC769149	1.2339651571
769150	LOC769150	0.404284443
769151	LOC769151	0.2418517808
769152	LOC769152	1.2563397533
769155	LOC769155	0.6025565607
769157	LOC769157	-0.319936797
769161	LOC769161	-1.754887502
769162	LOC769162	0.0033212076
769163	FILIP1L	0.3867880225
769164	LOC769164	0
769166	CPNE2	-0.158381261
769167	LOC769167	0.1262044137
769169	THOC4	-0.326826273
769175	LOC769175	-0.257157839
769177	LOC769177	-0.459431619
769181	LOC769181	0.1205318145
769182	LOC769182	-1.014646776
769184	LOC769184	-0.563900885
769185	LOC769185	-0.056583528
769187	LOC769187	0.4639470998
769188	LOC769188	0.5513589705
769193	RGS14	-0.421502163
769198	LOC769198	0.0801703487
769199	SLC4A9	-0.206450877
769200	LMTK2	0.0531708982
769202	C17orf38	-1
769203	PYCR2	1.1696141613
769204	LOC769204	0.8300749986
769205	LOC769205	-0.428125473
769207	LOC769207	-1.096215315
769212	EBI2	0.305868244
769213	LOC769213	-0.554128521
769214	LOC769214	-3.079727192
769216	LOC769216	0
769217	LOC769217	0.1237675553
769220	LOC769220	0
769221	LOC769221	1.2895066172
769222	ADAMTS8	0
769223	LOC769223	0.5423181633
769224	C6orf190	2.5849625007
769230	LOC769230	0.6780719051
769231	ARHGDIA	-0.303351315
769232	LOC769232	-0.818887318
769233	LOC769233	-0.650889293
769236	LOC769236	-0.561878888
769237	ABI3BP	-0.379933698
769240	LOC769240	0.468424712
769242	LOC769242	-0.334867151
769243	LOC769243	1.5082230574
769244	LOC769244	-0.349449158
769245	LOC769245	-2.137503524
769246	LOC769246	-0.463246592
769249	LOC769249	-0.304854582
769251	LOC769251	-0.814968106
769252	LOC769252	-1.632268215
769254	CBLN4	-0.985049659
769255	LOC769255	0.1469710163
769256	IL17REL	-1.807354922
769261	LOC769261	0.4551013651
769262	TSNAXIP1	0.6918777046
769264	LOC769264	0.4498029174
769266	LOC769266	-0.29038734
769268	C23H1orf172	0.0932994202
769271	SPEG	0.3862785063
769274	UCN3	-0.523561956
769275	LOC769275	0.6365225081
769277	LOC769277	-0.254986774
769280	SENP7	0.4453254886
769281	LOC769281	-0.242179594
769282	LOC769282	-0.155942195
769285	LOC769285	-0.847996907
769286	SALL4	0.3969239081
769288	STOX2	-0.558008829
769290	OVCH2	0.0098310094
769292	LOC769292	-0.986258422
769298	C1H13orf34	-0.322587881
769300	STX12	-0.416225202
769301	LOC769301	0.0253746875
769303	LOC769303	-1.584962501
769304	LOC769304	0.3017723854
769306	LOC769306	0.1926450779
769308	LOC769308	-0.87671738
769309	LOC769309	-1.237518808
769310	LOC769310	0.0122638333
769318	LOC769318	0.0981803939
769322	STARD4	-0.037752136
769324	LOC769324	1
769325	LOC769325	-0.130060541
769329	LOC769329	0.41066165
769330	LOC769330	0
769331	LOC769331	-1.707819249
769332	LOC769332	-0.776167044
769338	DUT	-0.301912509
769339	LOC769339	-0.115615413
769340	CLDN20	1.0703893279
769341	LOC769341	-1.203810996
769342	ISCA1	0.3663364007
769343	AP3B2	-0.975752454
769344	LOC769344	-0.349584438
769345	LOC769345	1.4004422633
769352	DUS4L	-0.371475941
769354	LOC769354	0.0489096005
769355	MAFG	0.4556238575
769356	LOC769356	-1.280107919
769357	LOC769357	0.7270605985
769358	RAB33A	-0.062345026
769359	LOC769359	-1.05246742
769360	LOC769360	-0.425094271
769364	EXOC3L	0.0163332268
769366	LOC769366	1.0824621602
769367	LOC769367	0.0703893279
769368	EEF1D	0.0785609937
769369	LOC769369	-3.836501268
769370	LOC769370	-0.405150238
769372	CDKN2AIP	-0.197965989
769373	TYSND1	0.0854787476
769379	GPR22	-0.099535674
769380	SFT2D1	-0.206303965
769381	LOC769381	1.2801079192
769383	LOC769383	0.2179189448
769384	LOC769384	0
769385	CACNA1G	0
769386	LOC769386	0.6861845509
769389	DDEFL1	-1.321928095
769390	MOCS3	-0.587133303
769392	C4H4orf52	-0.354165345
769393	GPR88	-0.080919995
769394	LOC769394	-0.102098188
769400	KCTD4	-1.584962501
769401	LOC769401	-0.509861045
769402	LOC769402	-0.056034035
769404	LOC769404	-0.311461096
769405	LOC769405	-0.133138331
769406	LOC769406	-0.236413525
769407	LOC769407	0.3442840069
769408	LOC769408	0.9175378398
769410	LOC769410	-0.091630475
769413	C9orf39	-1.058144042
769420	PRKAR2B	-0.420787587
769421	LOC769421	-0.326228232
769424	PPA1	-0.075297463
769429	LOC769429	0.5849625007
769430	E2F4	-0.090847795
769431	ANKS3	-0.167294745
769434	SERF1A	0.1033777398
769437	LOC769437	0.0931094044
769438	LOC769438	-0.147944877
769440	LOC769440	0.3470353493
769441	LOC769441	-1.136930685
769445	LOC769445	0.6883285894
769446	LOC769446	0.242934976
769447	LOC769447	-0.415037499
769451	ACD	-0.451768481
769452	DEF8	-0.638873819
769453	LOC769453	-0.906550698
769454	ZMYND17	-0.489384841
769455	CLEC2B	0.7369655942
769456	LOC769456	-0.008197153
769457	USP48	-0.622127394
769461	LRRC20	-0.404430229
769464	FCHO2	-1.116644919
769465	LOC769465	-0.559178475
769468	LOC769468	-1.056655217
769469	LOC769469	-0.432161677
769471	LOC769471	-0.847996907
769472	PARP6	0.0183551463
769473	TTC18	-0.980891177
769474	FAM83C	-2.150559677
769475	LOC769475	-0.129853816
769477	LGI2	-0.132384553
769478	LOC769478	-1.299088119
769479	EIF4EBP2	-0.343749194
769482	LOC769482	1
769483	LOC769483	0.6496681901
769485	LOC769485	-1.572964968
769486	LOC769486	-1.394531844
769489	MMP11	-0.406625259
769490	HS3ST3A1	0.0740005814
769492	NDUFS8	-0.299532429
769493	LOC769493	1.7589919005
769495	LOC769495	1.9385994553
769497	LOC769497	0.0430687219
769498	LOC769498	0.6589630822
769500	C10orf54	-0.381354373
769505	LOC769505	0.5163748665
769506	DGKH	-0.025090981
769508	LOC769508	-2.212993723
769509	LOC769509	-0.607682577
769510	LOC769510	-0.849440323
769512	LOC769512	1.8365012677
769513	LOC769513	-1.469485283
769514	LOC769514	-0.059334139
769515	ARL15	-0.192421318
769516	ROR2	0.8367257942
769517	LOC769517	-0.299560282
769518	LOC769518	-0.984403145
769519	LOC769519	-0.788050294
769522	LOC769522	0.327574658
769524	LOC769524	-0.2410081
769525	C1orf35	-0.233980899
769527	LOC769527	0.0916304755
769528	GRAMD1B	-0.215977582
769529	LOC769529	0.6706923747
769532	CCDC79	-0.962567572
769533	ERC2	-2.925999419
769534	WDR92	-0.27206332
769535	LOC769535	1.1356550994
769536	LOC769536	-0.415037499
769537	LOC769537	1.9307373376
769539	LOC769539	-0.584962501
769542	GNMT	-0.188231424
769544	LOC769544	-0.169925001
769547	PNO1	0.0279889165
769548	LOC769548	-1.660513534
769549	NDUFAF2	-0.558172684
769550	LOC769550	0.6640442957
769551	LOC769551	-1.773724144
769552	LOC769552	-0.841737916
769554	LOC769554	0.1141710199
769555	LOC769555	-0.18085092
769557	LOC769557	-0.354283468
769561	LOC769561	-0.2278926
769563	LOC769563	1.8875252707
769567	LOC769567	0.5363580711
769568	LOC769568	0.2370391973
769571	LOC769571	0.5739913829
769575	LOC769575	0.5913816216
769577	LOC769577	0.205352518
769578	LOC769578	0.2927817492
769579	HINT3	-0.062174798
769580	LOC769580	-0.461133914
769584	PIGO	-0.098376417
769585	LOC769585	0.5849625007
769586	LOC769586	-0.736965594
769587	LOC769587	0
769588	LOC769588	2.1740293998
769591	LOC769591	-0.880852735
769592	ADAMTS10	-1.584962501
769595	WTIP	0.2062162738
769597	LOC769597	-1.222392421
769600	LOC769600	0.3530726303
769603	GNG10	-0.3059658
769604	C8orf70	0.7040151724
769605	ANAPC13	-0.172720536
769606	CHCHD8	-0.592051926
769607	LOC769607	-0.415037499
769608	LOC769608	-0.09510494
769609	LOC769609	-0.117428884
769610	LOC769610	-1.094823546
769611	RSC1A1	-0.085758775
769612	SLC1A4	0.5732827805
769622	LOC769622	-0.051901102
769624	LOC769624	0.4150374993
769625	TRIM45	-0.453717967
769626	LOC769626	0.9292722893
769627	LOC769627	1.1534744807
769628	LOC769628	-0.960471636
769631	LOC769631	-1.039384476
769632	CIRH1A	-0.683515644
769633	LOC769633	0.4020984436
769634	CCDC78	0
769635	FDXR	-0.715366455
769636	LOC769636	-0.67849249
769637	TMEM50A	-0.330767578
769639	LOC769639	2.4876652994
769640	SH2D4B	0.4854268272
769641	LOC769641	3.7369655942
769643	LOC769643	0.8073549221
769645	LOC769645	-0.002882509
769646	LOC769646	0.3512615888
769648	MLANA	-1.039528364
769651	LOC769651	1.2663022794
769652	SLC2A13	0.0651964832
769653	LOC769653	0.7520724866
769654	SNTB2	1.1469749217
769655	TMEM184A	-0.01323288
769662	LOC769662	-1.137503524
769665	CHAD	-0.732519689
769666	LOC769666	0.5342594979
769667	LOC769667	0.4150374993
769668	LOC769668	-0.395651845
769669	PDCD2L	1.5193741591
769672	LOC769672	1.7118746132
769674	LOC769674	-0.336546187
769675	ADAR	-0.019609264
769676	LOC769676	0.2263099246
769677	FEN1	-0.642958293
769678	LOC769678	0.185406099
769679	LRRC70	-0.061400545
769680	LOC769680	-2.351985329
769681	LOC769681	1.7686744539
769683	LOC769683	1.6528346136
769684	COG8	-0.216300148
769687	RUNX3	1.5173992169
769690	LOC769690	0.3719687774
769693	DMRT1	1
769694	LOC769694	-0.791027257
769698	LOC769698	-0.19759996
769700	MRPL17	-0.555634575
769701	LOC769701	-0.053439259
769704	LOC769704	-0.684498174
769705	LOC769705	0.7369655942
769706	GLRA4	0.7447429448
769710	MFSD7	-0.091456156
769712	LOC769712	3.1043366598
769713	LOC769713	-0.371968777
769715	LOC769715	0.1520030934
769717	LOC769717	-0.105678078
769719	LOC769719	0.0572511758
769720	LOC769720	1
769722	LOC769722	0.043222593
769723	LOC769723	-0.504472583
769725	ARF4	-0.216672608
769726	LOC769726	-0.321928095
769727	LOC769727	-0.639058245
769728	LOC769728	0.8954953147
769732	LOC769732	-2.137503524
769733	LOC769733	0.6386635206
769734	LOC769734	-1.519374159
769735	COX5A	-0.011233111
769736	LOC769736	0.3219280949
769737	NQO1	-0.287458071
769738	LOC769738	-0.062584537
769739	LOC769739	-0.060645009
769740	LOC769740	-0.427890101
769742	SCG5	-0.209718591
769743	LOC769743	-0.93391081
769745	AGBL3	-0.874469118
769747	C10H15orf17	-0.164187204
769748	ZDHHC1	-0.281231514
769749	LOC769749	-0.442455405
769750	C22orf36	-0.434171666
769754	GTF2H5	0.0333461111
769755	LOC769755	-0.601438
769756	LOC769756	-2.052741462
769757	MPP4	-0.465663572
769761	LOC769761	-1.450285021
769763	MAPK12	-0.251936697
769765	MPI	-0.866459687
769766	LOC769766	1.7776075787
769767	LOC769767	-0.357361788
769769	LOC769769	-0.252983038
769770	ATP6V0E2	-0.161854358
769778	COMMD6	-0.351231363
769780	ULK3	-0.730763779
769783	LOC769783	-0.162079814
769785	AIPL1	0.4112558587
769786	LOC769786	-2.038474148
769787	LOC769787	-0.004169585
769788	LOC769788	0.7036069972
769789	LOC769789	-0.834940754
769792	LOC769792	0.2262758558
769794	SF3B5	-0.232459826
769795	PFN4	-0.660513534
769797	RAP2A	0.0428920942
769798	CPLX3	-0.291766124
769799	LOC769799	0.6032551754
769800	LOC769800	-0.563218988
769801	LOC769801	-0.415037499
769802	LOC769802	-0.055654721
769803	RNF26	-0.515718008
769804	CAT	0.9767302207
769806	LOC769806	-0.514141164
769808	TMEM8B	0.0399980679
769809	LOC769809	-0.256098359
769810	LOC769810	-0.052541876
769812	CD300L-S1	-0.116813665
769813	LOC769813	0.0246620542
769816	LOC769816	0.306030468
769818	LOC769818	0.0342834756
769819	LOC769819	0
769820	LOC769820	-0.094636874
769821	MEIS1	0.8605727153
769825	MSMP	2.3824696368
769826	LOC769826	0.4689964827
769829	LOC769829	0.0379678502
769830	FAM78B	0.4028677707
769834	LOC769834	-2.099535674
769835	LOC769835	0.7303172182
769836	LOC769836	-2.502500341
769837	LOC769837	1.5909612413
769838	LOC769838	-0.20113481
769839	LOC769839	1.2223924213
769845	LOC769845	0.1716701269
769847	GSTT1	-0.604071324
769848	LOC769848	-0.789392443
769850	PFKL	-0.362202215
769853	SCAMP2	-0.428884422
769854	MCHR1	1.4150374993
769855	LOC769855	-0.680309067
769856	LOC769856	-1.556534092
769857	CCDC153	0.3625700794
769865	LOC769865	0.1604646722
769868	ZNF512	-0.076653522
769870	LOC769870	-0.487180476
769871	TADA1L	0.1976366826
769872	CDKN1B	0.272177504
769873	LOC769873	0.3152643646
769874	LOC769874	-0.492805768
769876	PDZD3	0.7040509717
769878	LOC769878	-0.563220722
769879	BAAT	-0.245349424
769880	AAMP	-0.393497531
769883	LOC769883	0.5849625007
769885	LOC769885	4.1845505652
769889	APOLD1	-2.222392421
769891	LOC769891	0.327144522
769893	C7orf27	-0.810588457
769894	MXRA7	0.4274212237
769897	LOC769897	-0.862496476
769900	LOC769900	0.8073549221
769903	LOC769903	-0.201903046
769904	FAM26E	-1.736965594
769908	LOC769908	-0.152003093
769909	TNFRSF11A	-0.878786025
769910	LOC769910	-0.584962501
769912	PITPNM1	0.765595061
769914	LOC769914	1
769916	BDP1	-0.589838722
769918	GMEB1	0.2401153331
769919	LOC769919	-0.097030499
769921	LOC769921	-0.415037499
769923	LOC769923	-0.16176494
769924	GNA12	0.5030177781
769927	LOXL4	2.1085244568
769928	LOC769928	-0.025090981
769929	LOC769929	0.3870231231
769933	SLC27A6	-0.392883208
769935	FOXP2	-0.565012911
769940	LOC769940	-0.530514717
769943	TTC32	-0.07693695
769944	LOC769944	-0.781525372
769946	LOC769946	0.4868281823
769947	LOC769947	-1.777607579
769948	LOC769948	-0.495541662
769949	LOC769949	0.7423188287
769951	MS4A15	-0.459951185
769953	LOC769953	0.492396382
769954	NDUFB4	-0.292983189
769959	LOC769959	-0.066975695
769960	RAB40C	0.20418575
769963	PAFAH2	-0.851136614
769965	KLC4	-0.344691891
769966	LOC769966	-0.330227418
769967	IPMK	0.1824876932
769969	LOC769969	-0.540568381
769972	LOC769972	-0.499987372
769973	LOC769973	0.5797389786
769974	TMPRSS7	-0.899367637
769979	TMEM80	-1.027480736
769980	LOC769980	-1.115477217
769981	RPL37A	-0.106535887
769982	LOC769982	0.5145731728
769983	LOC769983	-1.969626351
769986	APH1A	0.041170898
769987	LOC769987	0.1118928801
769988	LOC769988	-0.535765932
769990	LOC769990	-0.371968777
769992	LOC769992	-0.353636955
769993	LOC769993	0.1312445333
769994	LOC769994	-0.776649296
769996	MRPS16	-0.198226786
769997	NAF1	-0.4986444
769998	RGS5	-1.519374159
770004	CA9	-0.482151695
770005	LOC770005	0.3077099908
770007	LOC770007	0.3219280949
770009	FOXJ1	3.3830036716
770011	LOC770011	-0.092205773
770014	LOC770014	0.0776923247
770015	LOC770015	-0.125200557
770017	LOC770017	-0.905784658
770018	RPL27A	-0.153939101
770019	LOC770019	-0.002639882
770021	REEP5	-0.319217143
770022	LOC770022	0.2497969074
770023	C16orf61	0.2584777236
770024	LOC770024	-1.636309381
770026	LOC770026	-0.260690465
770027	LOC770027	0.2223924213
770030	GALR2	0.9259994186
770034	EDEM2	-0.193823269
770035	ATP8B2	-0.347436909
770036	C10orf65	-0.351788175
770037	LOC770037	0.056143078
770043	CCBE1	1.1963972128
770044	CEND1	0.3134994728
770045	RPE	-0.452207292
770048	COMMD4	-0.345808749
770049	FUK	-1.123329974
770050	LOC770050	0.6589630822
770052	ATP5L	-0.209038842
770053	JTB	-0.319406446
770054	THUMPD2	0.2364401958
770055	MUPCDH	0.4452793349
770056	C10orf11	-0.543714214
770059	LOC770059	-0.116203786
770061	SRP19	-0.124991898
770063	SDHB	-0.170501162
770064	LOC770064	-1.099535674
770068	NEIL1	-0.546908836
770072	LOC770072	-0.256339753
770073	LOC770073	0.2650535735
770077	LOC770077	-0.308122295
770078	LOC770078	-0.648051036
770079	LOC770079	1.2621934294
770080	LOC770080	0.7673392432
770081	EPS8L2	-0.574659595
770082	LOC770082	-0.868755467
770083	NECAP1	-0.808450132
770084	LOC770084	-2.263034406
770085	LOC770085	-0.295455884
770086	MACROD2	-0.057312229
770087	LOC770087	-0.180808799
770088	SCFD2	-0.212066179
770091	LOC770091	-1.321928095
770092	LOC770092	-1.05246742
770093	LOC770093	0.0968560496
770094	ACAA1	-0.334638671
770095	EVC2	0.2718251692
770096	HYAL4	-0.678071905
770097	GABRG3	2.1375035237
770098	LOC770098	-1.718587065
770099	LOC770099	0.3785116233
770100	LOC770100	1.7293524101
770101	LOC770101	-0.997609453
770102	LOC770102	-0.572784472
770103	LOC770103	-0.132797263
770104	NLGN3	-0.310340121
770107	WDFY2	-0.088018857
770108	STARD5	-0.495315713
770109	CTSH	-0.342826932
770111	FBXO45	-0.233356878
770112	LOC770112	0.2630344058
770114	LOC770114	-0.584962501
770116	LOC770116	0.4641422936
770118	LOC770118	-0.434729347
770119	LOC770119	0.4232114307
770121	LOC770121	2.2479275134
770123	LOC770123	-0.307977975
770125	SUMO2	-0.155312415
770126	LOC770126	-4.121015401
770127	LOC770127	0.5122061583
770128	WDR53	-0.151868427
770130	LOC770130	-1
770132	LOC770132	1.0874628413
770134	GNRH1	1.0029033921
770135	UQCR	-0.170952676
770136	ZNF503	0.333696529
770140	LOC770140	-0.392317423
770141	LOC770141	0.5279315557
770148	LOC770148	-0.289506617
770149	LOC770149	0.8650704199
770151	LOC770151	0.7842713089
770153	MBD3	-0.462873799
770154	LOC770154	0.1207212539
770159	FBF1	0.6562675348
770162	CIB1	-0.138392293
770166	RNF168	0.1768435888
770169	LRRN3	-1.312169128
770170	LOC770170	0.203399706
770171	PIGQ	-0.456650872
770172	MRPL38	-0.291655084
770173	KCNS1	-0.657432139
770174	LOC770174	-2.146841388
770175	LOC770175	1.02215869
770176	SECISBP2L	0.6205864105
770177	LOC770177	1.5077946402
770178	CABP1	-0.31410859
770179	LOC770179	-0.647972298
770180	CCDC81	0.1860590886
770181	LOC770181	0.4619041043
770182	LOC770182	-0.087462841
770184	LOC770184	-0.961525852
770188	LOC770188	-0.204192942
770189	LOC770189	0.5058909297
770190	LOC770190	0.0996828423
770191	LOC770191	-0.03961889
770192	MIER2	-0.183742822
770193	LOC770193	-0.727108651
770196	NEK3	-1.279688568
770198	SLC13A1	-0.927850214
770199	PLA1A	-0.178452731
770200	LOC770200	1.1844245711
770201	LOC770201	0.7369655942
770202	WBSCR18	-0.605077862
770203	WDR86	-1.068104446
770205	C6orf115	0.0130973806
770206	LOC770206	1.8073549221
770208	LOC770208	-0.028360176
770209	C5H11orf96	-0.290901199
770213	RCCD1	-0.277012183
770215	DYNLL1	-0.442004547
770216	STX1A	-0.203368585
770217	CHAF1A	-0.030967486
770218	LOC770218	1.2884311829
770222	CZH5orf35	0.3024887449
770223	LOC770223	-0.622604723
770224	CGGBP1	-0.412809005
770225	SNUPN	-0.210239528
770226	GNAZ	0.0260639372
770227	LOC770227	-0.169925001
770228	LOC770228	-0.794415866
770230	GALK2	-0.020167033
770231	ATOX1	-0.15808188
770233	SIDT2	-0.438201981
770234	LOC770234	0.1285997683
770235	LOC770235	-0.221219975
770238	LOC770238	0.3754388814
770239	KCMF1	0.1796272711
770240	GABARAPL2	0.0366251561
770243	SRP9	0.0254678113
770246	AP2M1	0.0160054096
770247	MAB21L3	0.0409717811
770248	LOC770248	-0.352088101
770249	RPL29	-0.076419793
770250	SLC36A1	-0.186649236
770251	LOC770251	-0.598374412
770256	NAT2	-0.551409941
770257	CHST6	-0.51302425
770258	DTYMK	-0.420706249
770260	LOC770260	1.7663927912
770261	LOC770261	-0.472581395
770263	SLC10A4	-0.742367688
770265	LOC770265	1.0655138684
770267	LOC770267	0.3907081699
770269	ARPC1A	-0.085700645
770271	LOC770271	-0.394318689
770273	LOC770273	0.4579896445
770274	LOC770274	-0.106055177
770275	TNFRSF13B	2.2310991167
770276	TBL2	-0.510782917
770278	LOC770278	-0.626269475
770279	SLC35F1	-0.165099652
770280	LOC770280	0.0135465318
770281	LOC770281	0.3712558073
770283	GFOD1	0.5203927192
770284	LOC770284	0.5908873347
770286	LOC770286	-1
770287	LOC770287	-0.150287307
770288	C15orf27	-0.290487976
770289	LOC770289	0.2034421276
770290	LOC770290	0.0337487914
770291	LOC770291	4.6380738372
770292	PLA2G1B	-0.275634443
770296	LOC770296	-1.336583623
770297	HSD17B12	-0.1800576
770298	LOC770298	-0.014733807
770300	LOC770300	-0.736965594
770301	LOC770301	0.3870231231
770302	UCHL1	-0.343297906
770303	LOC770303	-0.462971976
770307	SERF2	-0.154559766
770308	NUDT7	-0.532495081
770309	LOC770309	-3.841302254
770311	LOC770311	0.2285421028
770312	LOC770312	1.0542804371
770313	LOC770313	0.1317160793
770318	LOC770318	1.30256277
770319	PLD6	-0.084007984
770321	LOC770321	-0.160725341
770322	MRPS28	-0.419766544
770326	ANXA10	-0.123483053
770327	MTHFD2L	0.6721953388
770328	HPS6	-0.167064747
770334	PSD3	-0.72038271
770335	TSPAN3	-0.152626981
770336	PRC1	-0.47525999
770338	LOC770338	0.1699250014
770339	TPD52	-0.235212378
770340	LOC770340	1.142053056
770341	SHC2	-0.044394119
770342	KLHL29	0.7612688418
770344	AGXT	0.4854268272
770345	LOC770345	-0.606336152
770348	LOC770348	-0.185791407
770349	LOC770349	-2.722466024
770350	ZNF384	-0.196859567
770351	STX19	0.8073549221
